Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration,
1585.755,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,City,
1586.032,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Snowy,
1586.061,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Castle,
1586.296,19,ObjectCollection,Baseline,4,15,,Confirm_Transition,World Target (Castle),
1586.296,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1587.23,19,ObjectCollection,Baseline,4,15,,Enable_Interface,,
1587.453,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1587.661,19,ObjectCollection,Baseline,4,15,,Enable_Interface,,
1587.677,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Town,
1588.51,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Town,
1588.705,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,City,
1589.026,19,ObjectCollection,Baseline,4,15,,Confirm_Transition,World Target (City),
1589.026,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1589.889,19,ObjectCollection,Baseline,4,15,,Enable_Interface,,
1590.032,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1590.767,19,ObjectCollection,Baseline,4,15,,Enable_Interface,,
1590.781,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Snowy,
1590.971,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Funland,
1591.392,19,ObjectCollection,Baseline,4,15,,Confirm_Transition,World Target (Funland),
1591.392,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1594.059,19,ObjectCollection,Baseline,4,15,goldCoin_funland_grab_2,GrabbedCoin,12.17,
1594.621,19,ObjectCollection,Baseline,4,15,,Enable_Interface,,
1594.956,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Snowy,
1595.096,19,ObjectCollection,Baseline,4,15,,SelectedMenuItem,Home,
1595.416,19,ObjectCollection,Baseline,4,15,,Confirm_Transition,World Target (Home),
1595.416,19,ObjectCollection,Baseline,4,15,,Disable_Interface,,
1596.849,19,ObjectCollection,Baseline,4,15,goldCoin_funland_grab_2,DepositedInChest,2.79,
1597.294,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1597.299,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1597.879,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1608.055,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1608.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1609.799,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1610.799,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1611.452,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1611.91,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1612.039,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1612.559,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1613.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1613.999,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1618.879,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1619.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1619.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1619.649,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.094,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1620.094,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.107,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1620.122,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.135,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1620.135,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.149,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1620.317,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1620.651,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1620.665,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1621.359,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1621.819,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1624.419,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1624.579,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
1624.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1625.819,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1627.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1627.279,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1627.419,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1627.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1628.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1628.419,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1628.468,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
1628.509,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1628.75,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1628.959,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1628.991,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1628.991,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.308,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1629.322,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1629.488,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1629.682,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.873,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.887,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.901,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.916,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.93,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.93,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.944,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.944,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.958,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.958,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.972,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.972,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1629.986,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1629.986,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.014,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.014,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.027,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.042,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.056,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.056,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.07,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.07,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.084,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.084,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.098,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.098,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.113,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.113,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.126,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.126,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.14,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.154,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.168,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.168,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.182,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.182,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1630.196,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1630.939,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1632.219,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
1632.639,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1633.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1633.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1634.159,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1634.519,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1635.686,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
1635.713,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1635.811,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1636.089,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Funland),
1636.186,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.214,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.214,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.228,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1636.284,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Funland),
1636.577,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.605,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.605,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.618,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.618,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.645,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.645,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.658,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.658,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.854,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.854,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.868,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.868,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.883,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.883,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.896,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.899,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1636.91,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.926,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.926,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.952,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.952,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.966,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.966,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1636.979,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1636.979,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1637.593,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1638.206,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1639.125,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1639.724,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1639.959,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1640.516,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1641.017,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1641.699,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1641.825,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1643.591,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1643.779,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1644.359,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1645.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1645.419,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1645.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1645.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1647.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1648.534,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Castle),
1649.035,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1652.739,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1652.739,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1653.528,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1653.599,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1653.78,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1653.799,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1653.939,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1654.018,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1654.033,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1654.033,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1654.044,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1654.044,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1654.057,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1654.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1654.085,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1654.099,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1654.099,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1654.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1656.023,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Funland),
1656.525,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.552,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.552,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.566,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.566,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.58,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.58,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.594,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.594,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.608,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.608,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.622,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.622,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.636,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.636,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.65,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.65,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.664,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.664,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.678,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.678,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.692,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.692,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.705,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.705,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.844,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.844,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.858,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.858,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.872,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.872,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.886,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.886,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.901,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.901,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1656.915,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1656.915,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1659.323,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1659.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1660.198,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
1660.7,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.714,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.714,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.727,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.727,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.742,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.742,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.755,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.755,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.769,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.769,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.783,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.783,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.797,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.797,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.811,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.811,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.825,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.825,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.853,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.853,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.867,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.867,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.881,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.881,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.895,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.895,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.909,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.909,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.923,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1660.923,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1660.937,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1663.025,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1663.248,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1663.304,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1664,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1664.019,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1664.25,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Funland),
1664.264,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1664.709,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1664.751,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1664.765,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1664.779,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1665.599,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1665.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1666.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1666.439,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1666.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1666.819,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1666.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
1667.006,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1667.047,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1667.379,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
1667.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1667.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1668.699,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1668.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1669.039,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1669.259,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1669.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1669.459,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1669.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
1669.541,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Home),
1669.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1670.041,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1670.055,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1670.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1670.116,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1670.138,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1670.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1670.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
1670.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
1670.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
1670.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
1670.959,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
1671.167,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
1671.39,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
1671.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
