Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration,Unnamed: 9
2923,1656.901,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2924,1656.915,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2925,1656.915,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2926,1659.323,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2927,1659.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
2928,1660.198,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
2929,1660.7,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2930,1660.714,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2931,1660.714,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2932,1660.727,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2933,1660.727,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2934,1660.742,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2935,1660.742,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2936,1660.755,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2937,1660.755,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2938,1660.769,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2939,1660.769,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2940,1660.783,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2941,1660.783,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2942,1660.797,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2943,1660.797,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2944,1660.811,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2945,1660.811,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2946,1660.825,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2947,1660.825,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2948,1660.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2949,1660.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2950,1660.853,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2951,1660.853,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2952,1660.867,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2953,1660.867,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2954,1660.881,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2955,1660.881,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2956,1660.895,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2957,1660.895,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2958,1660.909,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2959,1660.909,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2960,1660.923,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2961,1660.923,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2962,1660.937,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2963,1663.025,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2964,1663.248,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2965,1663.304,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2966,1664.0,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2967,1664.019,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
2968,1664.25,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Funland),
2969,1664.264,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2970,1664.709,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2971,1664.751,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2972,1664.765,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2973,1664.779,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
2974,1665.599,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
2975,1665.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
2976,1666.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
2977,1666.439,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
2978,1666.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
2979,1666.819,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
2980,1666.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
2981,1667.006,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2982,1667.047,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2983,1667.379,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
2984,1667.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
2985,1667.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
2986,1668.699,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
2987,1668.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
2988,1669.039,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
2989,1669.259,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
2990,1669.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
2991,1669.459,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
2992,1669.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
2993,1669.541,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Home),
2994,1669.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
2995,1670.041,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2996,1670.055,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
2997,1670.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
2998,1670.116,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
2999,1670.138,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3000,1670.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3001,1670.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3002,1670.759,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3003,1670.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3004,1670.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3005,1670.959,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3006,1671.167,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3007,1671.39,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3008,1671.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3009,1671.459,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3010,1671.519,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3011,1671.619,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3012,1671.819,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3013,1672.379,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3014,1672.519,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3015,1673.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3016,1673.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3017,1673.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3018,1673.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3019,1673.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3020,1673.579,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3021,1673.659,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3022,1673.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3023,1673.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3024,1673.852,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
3025,1674.019,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3026,1674.119,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3027,1674.354,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3028,1674.387,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3029,1674.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3030,1674.401,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3031,1674.426,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3032,1674.426,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3033,1674.439,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3034,1674.439,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3035,1674.455,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3036,1674.455,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3037,1674.47,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3038,1674.499,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3039,1674.57,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Town),
3040,1674.854,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3041,1675.454,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3042,1675.497,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3043,1675.663,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3044,1675.679,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3045,1676.139,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3046,1676.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
3047,1676.619,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
3048,1676.734,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Home),
3049,1677.083,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3050,1680.717,19,ObjectCollection,Portal_SteeringWheel,5,1,goldCoin_castle_grab_2,SpawnedCoin,0,
3051,1681.149,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3052,1681.159,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3053,1681.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3054,1682.719,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3055,1682.799,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3056,1683.179,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3057,1683.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3058,1683.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3059,1683.879,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3060,1684.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3061,1684.199,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3062,1684.299,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3063,1684.399,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3064,1685.219,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3065,1685.285,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
3066,1685.339,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3067,1685.439,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3068,1685.539,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3069,1685.639,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3070,1685.798,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3071,1685.83,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3072,1685.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3073,1685.864,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3074,1685.877,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3075,1685.879,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3076,1685.892,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3077,1685.918,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3078,1685.919,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3079,1686.239,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3080,1686.339,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3081,1686.859,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3082,1687.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3083,1687.419,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Snowy,
3084,1687.579,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Castle,
3085,1688.136,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Castle),
3086,1688.638,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3087,1690.099,19,ObjectCollection,Portal_SteeringWheel,5,1,goldCoin_castle_grab_2,GrabbedCoin,9.38,
3088,1690.113,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3089,1690.159,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
3090,1690.259,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3091,1690.461,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
3092,1690.489,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3093,1691.547,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3094,1691.559,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3095,1691.859,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3096,1692.059,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3097,1692.319,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
3098,1692.688,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Home),
3099,1693.148,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3100,1693.814,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3101,1693.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,City,
3102,1693.886,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (City),
3103,1694.4,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3104,1695.18,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3105,1696.572,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3106,1697.101,19,ObjectCollection,Portal_SteeringWheel,5,1,,Enable_Interface,,
3107,1697.119,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Funland,
3108,1697.579,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Town,
3109,1697.839,19,ObjectCollection,Portal_SteeringWheel,5,1,,SelectedMenuItem,Home,
3110,1698.159,19,ObjectCollection,Portal_SteeringWheel,5,1,,Confirm_Transition,World Target (Home),
3111,1698.465,19,ObjectCollection,Portal_SteeringWheel,5,1,,Disable_Interface,,
3112,1699.912,19,ObjectCollection,Portal_SteeringWheel,5,1,goldCoin_castle_grab_2,DepositedInChest,9.81,
3113,1699.912,19,ObjectCollection,Portal_SteeringWheel,5,2,goldCoin_funland_grab,SpawnedCoin,0,
3114,1700.275,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3115,1700.279,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Town,
3116,1700.401,19,ObjectCollection,Portal_SteeringWheel,5,2,,Confirm_Transition,World Target (Town),
3117,1700.484,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3118,1700.553,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3119,1700.559,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3120,1700.901,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3121,1700.915,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3122,1700.915,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3123,1700.93,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3124,1700.93,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3125,1700.943,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3126,1700.943,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3127,1700.957,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3128,1700.957,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3129,1700.971,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3130,1700.971,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3131,1700.985,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3132,1701.139,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3133,1701.839,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3134,1702.39,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3135,1703.127,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3136,1703.139,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3137,1703.159,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3138,1703.379,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3139,1703.459,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3140,1703.859,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3141,1703.979,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3142,1704.099,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3143,1704.519,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3144,1704.639,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3145,1704.739,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3146,1704.959,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3147,1705.079,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3148,1705.759,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3149,1705.939,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3150,1706.219,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3151,1706.359,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3152,1706.479,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3153,1706.879,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3154,1706.979,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3155,1707.099,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3156,1707.459,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3157,1707.539,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3158,1707.859,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3159,1707.999,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3160,1708.119,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Funland,
3161,1708.696,19,ObjectCollection,Portal_SteeringWheel,5,2,,Confirm_Transition,World Target (Funland),
3162,1709.197,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3163,1710.399,19,ObjectCollection,Portal_SteeringWheel,5,2,goldCoin_funland_grab,GrabbedCoin,10.49,
3164,1711.216,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3165,1711.239,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Castle,
3166,1711.299,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Snowy,
3167,1711.539,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Town,
3168,1711.659,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Town,
3169,1711.679,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,City,
3170,1711.746,19,ObjectCollection,Portal_SteeringWheel,5,2,,Confirm_Transition,World Target (City),
3171,1711.779,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3172,1711.982,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3173,1712.887,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3174,1713.013,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3175,1713.194,19,ObjectCollection,Portal_SteeringWheel,5,2,,Enable_Interface,,
3176,1713.199,19,ObjectCollection,Portal_SteeringWheel,5,2,,SelectedMenuItem,Home,
3177,1713.765,19,ObjectCollection,Portal_SteeringWheel,5,2,,Confirm_Transition,World Target (Home),
3178,1714.265,19,ObjectCollection,Portal_SteeringWheel,5,2,,Disable_Interface,,
3179,1715.628,19,ObjectCollection,Portal_SteeringWheel,5,2,goldCoin_funland_grab,DepositedInChest,5.23,
3180,1715.628,19,ObjectCollection,Portal_SteeringWheel,5,3,goldCoin_city_grab_3,SpawnedCoin,0,
3181,1716.214,19,ObjectCollection,Portal_SteeringWheel,5,3,,Enable_Interface,,
3182,1716.219,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Snowy,
3183,1716.679,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Funland,
3184,1716.859,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Town,
3185,1717.039,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3186,1717.599,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3187,1718.259,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3188,1718.339,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Town,
3189,1718.439,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Funland,
3190,1718.519,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Snowy,
3191,1718.639,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Castle,
3192,1718.859,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Castle,
3193,1719.139,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Castle,
3194,1719.699,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Castle,
3195,1719.819,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Snowy,
3196,1719.959,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Funland,
3197,1720.079,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Town,
3198,1720.219,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3199,1722.032,19,ObjectCollection,Portal_SteeringWheel,5,3,,Disable_Interface,,
3200,1722.659,19,ObjectCollection,Portal_SteeringWheel,5,3,,Enable_Interface,,
3201,1722.659,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3202,1723.299,19,ObjectCollection,Portal_SteeringWheel,5,3,,Disable_Interface,,
3203,1723.828,19,ObjectCollection,Portal_SteeringWheel,5,3,,Enable_Interface,,
3204,1723.839,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,City,
3205,1724.12,19,ObjectCollection,Portal_SteeringWheel,5,3,,Confirm_Transition,World Target (City),
3206,1724.621,19,ObjectCollection,Portal_SteeringWheel,5,3,,Disable_Interface,,
3207,1726.099,19,ObjectCollection,Portal_SteeringWheel,5,3,goldCoin_city_grab_3,GrabbedCoin,10.47,
3208,1726.681,19,ObjectCollection,Portal_SteeringWheel,5,3,,Enable_Interface,,
3209,1726.699,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Snowy,
3210,1726.755,19,ObjectCollection,Portal_SteeringWheel,5,3,,Confirm_Transition,World Target (Snowscape),
3211,1727.239,19,ObjectCollection,Portal_SteeringWheel,5,3,,SelectedMenuItem,Funland,
3212,1727.266,19,ObjectCollection,Portal_SteeringWheel,5,3,,Disable_Interface,,
